regulatoryGene	targetGene	weight
FBgn0038082	FBgn0085765	0.0059445178335535
FBgn0036598	FBgn0267982	0.00594377709109369
FBgn0086704	FBgn0028707	0.00594083948628643
FBgn0016687	FBgn0054047	0.00593757946420182
FBgn0031315	FBgn0267553	0.00593617635225043
FBgn0024998	FBgn0042146	0.00593420952278509
FBgn0040628	FBgn0263040	0.00593387458622931
FBgn0267961	FBgn0263040	0.00593387458622931
FBgn0027085	FBgn0260477	0.00593324046529496
FBgn0067052	FBgn0032298	0.00593027965195721
FBgn0036398	FBgn0053827	0.00592941171712757
FBgn0039678	FBgn0053827	0.00592941171712757
FBgn0085520	FBgn0053827	0.00592941171712757
FBgn0267180	FBgn0053827	0.00592941171712757
FBgn0034346	FBgn0032090	0.00592844343825468
FBgn0061515	FBgn0052382	0.00592839041700571
FBgn0014340	FBgn0039068	0.00592655481407239
FBgn0266618	FBgn0030501	0.00592349822170602
FBgn0083039	FBgn0083936	0.00592230699065721
FBgn0051116	FBgn0259697	0.0059209942177968
FBgn0010173	FBgn0051583	0.00591625288206409
FBgn0266448	FBgn0035667	0.00591292328401004
FBgn0266170	FBgn0032478	0.00591290616230741
FBgn0015218	FBgn0039877	0.0059113744449387
FBgn0020370	FBgn0265196	0.0059090324873262
FBgn0052463	FBgn0052554	0.00590835135148434
FBgn0262869	FBgn0040679	0.00590815509881956
FBgn0010342	FBgn0040679	0.00590815509881956
FBgn0036491	FBgn0082973	0.00590728760274601
FBgn0028737	FBgn0082973	0.00590728760274601
FBgn0036598	FBgn0030918	0.0059070738056573
FBgn0039376	FBgn0030918	0.0059070738056573
FBgn0040569	FBgn0265062	0.00590460040272731
FBgn0083012	FBgn0265062	0.00590460040272731
FBgn0266097	FBgn0265062	0.00590460040272731
FBgn0266403	FBgn0265062	0.00590460040272731
FBgn0000115	FBgn0265309	0.00590447535783027
FBgn0032022	FBgn0265309	0.00590447535783027
FBgn0261524	FBgn0265309	0.00590447535783027
FBgn0262895	FBgn0265309	0.00590447535783027
FBgn0015602	FBgn0265309	0.00590447535783027
FBgn0028963	FBgn0265309	0.00590447535783027
FBgn0036169	FBgn0036111	0.00590379083956679
FBgn0032704	FBgn0035886	0.0059032282988616
FBgn0035575	FBgn0035886	0.0059032282988616
FBgn0037204	FBgn0035886	0.0059032282988616
FBgn0030704	FBgn0035886	0.0059032282988616
FBgn0265383	FBgn0029804	0.00590275230597475
FBgn0082990	FBgn0262790	0.00590229160486173
FBgn0034318	FBgn0263409	0.00590226346723278
FBgn0000547	FBgn0265372	0.00590060437808617
FBgn0086687	FBgn0262989	0.00589933743458403
FBgn0035626	FBgn0085277	0.00589447507152678
FBgn0036331	FBgn0085277	0.00589447507152678
FBgn0051017	FBgn0085277	0.00589447507152678
FBgn0083976	FBgn0265696	0.00589421405576675
FBgn0040837	FBgn0051939	0.00589409101855156
FBgn0039381	FBgn0085828	0.00588957618021869
FBgn0051866	FBgn0086021	0.00588865555474851
FBgn0037487	FBgn0264377	0.00588770842075446
FBgn0038629	FBgn0264377	0.00588770842075446
FBgn0003886	FBgn0264377	0.00588770842075446
FBgn0261534	FBgn0264377	0.00588770842075446
FBgn0266708	FBgn0264377	0.00588770842075446
FBgn0262106	FBgn0031731	0.00588539780530507
FBgn0034505	FBgn0040279	0.00588532032957794
FBgn0052064	FBgn0040279	0.00588532032957794
