regulatoryGene	targetGene	weight
FBgn0038309	FBgn0265754	0.0065551254005187
FBgn0259162	FBgn0265754	0.0065551254005187
FBgn0050203	FBgn0266887	0.00655316605826954
FBgn0019990	FBgn0265530	0.00655189150942886
FBgn0265534	FBgn0261699	0.00654071556262313
FBgn0011276	FBgn0034783	0.00654020865392409
FBgn0023516	FBgn0086906	0.00653962702267412
FBgn0036710	FBgn0053757	0.0065341546232726
FBgn0083045	FBgn0033628	0.0065313487812672
FBgn0051975	FBgn0267100	0.00652647320614314
FBgn0036365	FBgn0038173	0.00652449366845792
FBgn0036619	FBgn0003961	0.00652079399273571
FBgn0029113	FBgn0003961	0.00652079399273571
FBgn0052266	FBgn0053827	0.00651862154199841
FBgn0038526	FBgn0050383	0.00651697578752608
FBgn0030228	FBgn0265424	0.00651497379060471
FBgn0011648	FBgn0036059	0.00651436420080626
FBgn0262807	FBgn0050376	0.00650820598774999
FBgn0051410	FBgn0265986	0.00650703413703498
FBgn0024985	FBgn0267602	0.00650579974640031
FBgn0035857	FBgn0028853	0.00650301055997509
FBgn0085693	FBgn0265766	0.00649538097936377
FBgn0267477	FBgn0265766	0.00649538097936377
FBgn0011284	FBgn0011937	0.00649298774725273
FBgn0000356	FBgn0011937	0.00649245393406674
FBgn0033355	FBgn0011937	0.00649245393406674
FBgn0042213	FBgn0267749	0.0064909695390994
FBgn0035431	FBgn0036858	0.0064897797778857
FBgn0037500	FBgn0267100	0.00648578584252169
FBgn0051835	FBgn0085199	0.00648526796405629
FBgn0265759	FBgn0014076	0.00648201637473396
FBgn0264837	FBgn0029647	0.00648117168744363
FBgn0035753	FBgn0034391	0.00647884731749106
FBgn0027586	FBgn0265870	0.00647210879900258
FBgn0030018	FBgn0264873	0.00646696543795149
FBgn0265910	FBgn0265468	0.00646628272406925
FBgn0033326	FBgn0033589	0.00646607467964505
FBgn0032880	FBgn0266821	0.0064644343593116
FBgn0053530	FBgn0003931	0.00646127338365606
