regulatoryGene	targetGene	weight
FBgn0053144	FBgn0262534	0.00719852087451954
FBgn0033885	FBgn0263084	0.00719802546978207
FBgn0051957	FBgn0263084	0.00719802546978207
FBgn0038809	FBgn0263648	0.00719445449576479
FBgn0036442	FBgn0263585	0.00719433706562768
FBgn0264746	FBgn0030911	0.00719282323860298
FBgn0053319	FBgn0262361	0.00718592261280565
FBgn0036365	FBgn0005779	0.00718011310812914
FBgn0001137	FBgn0034998	0.00717875087677955
FBgn0025800	FBgn0052073	0.00717570666436717
FBgn0028717	FBgn0032522	0.0071714575629256
FBgn0263235	FBgn0031130	0.00716578223849283
FBgn0264694	FBgn0085233	0.0071579619759945
FBgn0267754	FBgn0037430	0.00715479617664662
FBgn0003463	FBgn0266308	0.00715330527966646
FBgn0266836	FBgn0051948	0.00715274302290766
FBgn0035941	FBgn0011932	0.00715066420241383
FBgn0266869	FBgn0011932	0.00715066420241383
FBgn0038901	FBgn0262534	0.00715053094402856
FBgn0025687	FBgn0053855	0.00714724325261773
FBgn0036446	FBgn0052720	0.00714690864985279
FBgn0053654	FBgn0052720	0.00714690864985279
FBgn0265705	FBgn0052720	0.00714690864985279
FBgn0024360	FBgn0052720	0.00714690864985279
FBgn0052449	FBgn0267745	0.00714625378436375
FBgn0263442	FBgn0267745	0.00714625378436375
FBgn0035148	FBgn0030832	0.00714496314914673
FBgn0024912	FBgn0030832	0.00714496314914673
FBgn0033842	FBgn0267441	0.00714370153718998
FBgn0004364	FBgn0053899	0.00714073190576468
FBgn0034520	FBgn0025684	0.00713969623919377
FBgn0040684	FBgn0038355	0.00713919672628794
FBgn0260867	FBgn0266954	0.00713826155825791
FBgn0263656	FBgn0011743	0.00713586267983764
FBgn0266371	FBgn0031130	0.00713562429446451
FBgn0053995	FBgn0052563	0.00713330100311868
FBgn0039228	FBgn0032853	0.00713265547469334
FBgn0040319	FBgn0036346	0.00712807166934583
FBgn0266853	FBgn0036346	0.00712807166934583
FBgn0000330	FBgn0053908	0.00712764472205903
FBgn0030686	FBgn0034882	0.00712637392067555
FBgn0085239	FBgn0266905	0.0071248606210116
FBgn0034622	FBgn0085765	0.00711991069069306
FBgn0051406	FBgn0034206	0.00711049837464035
FBgn0036397	FBgn0053333	0.00710996734582171
FBgn0037996	FBgn0053333	0.00710996734582171
FBgn0052027	FBgn0053333	0.00710996734582171
FBgn0267351	FBgn0053333	0.00710996734582171
FBgn0004108	FBgn0037579	0.00710803091040361
FBgn0037121	FBgn0038528	0.00710498173121143
FBgn0040730	FBgn0266363	0.00710316337942795
FBgn0034958	FBgn0065046	0.00710292240336369
FBgn0262579	FBgn0264870	0.00709951148027719
FBgn0025381	FBgn0259969	0.00709135428528435
FBgn0029643	FBgn0031609	0.00708938936564929
FBgn0000259	FBgn0031197	0.00708919614497131
FBgn0065107	FBgn0267791	0.00708908129977809
FBgn0263709	FBgn0054049	0.00708868713573611
FBgn0266160	FBgn0054049	0.00708868713573611
FBgn0037094	FBgn0031026	0.00708853233167761
FBgn0260234	FBgn0266990	0.0070867734676153
FBgn0262170	FBgn0266990	0.0070867734676153
FBgn0265699	FBgn0266990	0.0070867734676153
FBgn0031155	FBgn0266990	0.0070867734676153
FBgn0038268	FBgn0267701	0.00708438271004765
FBgn0267725	FBgn0267701	0.00708438271004765
FBgn0031677	FBgn0267110	0.00708227732456287
FBgn0035526	FBgn0036320	0.00708151591491609
FBgn0259112	FBgn0036320	0.00708151591491609
FBgn0266904	FBgn0041248	0.00708126068297256
FBgn0034401	FBgn0264487	0.00707969413223332
FBgn0029658	FBgn0034520	0.0070788529691656
FBgn0039210	FBgn0265980	0.0070775903839163
FBgn0263626	FBgn0052988	0.00707547155036989
FBgn0266905	FBgn0052988	0.00707547155036989
FBgn0028567	FBgn0030663	0.00707540032410528
FBgn0036266	FBgn0038690	0.00707261908919174
FBgn0263481	FBgn0038281	0.00707250414522266
FBgn0264599	FBgn0040510	0.00707111456320631
FBgn0030931	FBgn0034837	0.00706935220999589
FBgn0000044	FBgn0038690	0.0070691386504225
FBgn0028844	FBgn0038690	0.0070691386504225
FBgn0031763	FBgn0031273	0.00706646427732187
FBgn0051041	FBgn0002578	0.00706562788051128
FBgn0265166	FBgn0263030	0.00706081222905896
FBgn0266766	FBgn0259972	0.00705978524304182
FBgn0036333	FBgn0050268	0.00705550315468048
FBgn0038006	FBgn0050268	0.00705550315468048
FBgn0058439	FBgn0050268	0.00705550315468048
FBgn0027500	FBgn0050268	0.00705550315468048
FBgn0051988	FBgn0265307	0.00705468161230764
FBgn0036804	FBgn0053773	0.00705458263051891
FBgn0051008	FBgn0029647	0.00705444943404856
FBgn0052445	FBgn0003920	0.00705086613497763
FBgn0039617	FBgn0036878	0.0070485430595949
FBgn0266395	FBgn0265264	0.00704153236808366
FBgn0035273	FBgn0042103	0.00703178042242146
FBgn0036575	FBgn0264877	0.00703169049890821
FBgn0033115	FBgn0037964	0.00702565226069186
FBgn0030870	FBgn0053658	0.00702545843231614
FBgn0003687	FBgn0259849	0.00701996770018359
FBgn0267234	FBgn0265059	0.00701616276031802
FBgn0052407	FBgn0011936	0.00701449641414813
FBgn0036212	FBgn0040362	0.00701396151260043
FBgn0259739	FBgn0040362	0.00701396151260043
FBgn0039087	FBgn0029770	0.00700855729531388
FBgn0034271	FBgn0266823	0.00700747461210048
FBgn0035294	FBgn0266823	0.00700747461210048
FBgn0260439	FBgn0266823	0.00700747461210048
FBgn0263114	FBgn0266823	0.00700747461210048
FBgn0039670	FBgn0051164	0.00699116436533579
FBgn0051143	FBgn0051164	0.00699116436533579
FBgn0030009	FBgn0051164	0.00699116436533579
FBgn0031365	FBgn0051164	0.00699116436533579
FBgn0052238	FBgn0264824	0.00699069845849686
FBgn0032244	FBgn0011845	0.00699063662864038
FBgn0263096	FBgn0011845	0.00699063662864038
FBgn0265706	FBgn0011845	0.00699063662864038
FBgn0266226	FBgn0053852	0.00698839577313285
FBgn0015509	FBgn0053852	0.00698839577313285
FBgn0038943	FBgn0029812	0.00698693917094717
FBgn0260648	FBgn0032311	0.00698026273146419
FBgn0034210	FBgn0037178	0.00697834238163385
FBgn0003312	FBgn0034882	0.00697373350903547
FBgn0267619	FBgn0265766	0.00697233926267563
FBgn0037643	FBgn0265690	0.00697040355804292
FBgn0260000	FBgn0266198	0.00696825776112127
FBgn0033763	FBgn0082970	0.00696736350422329
FBgn0260861	FBgn0082970	0.00696736350422329
FBgn0267634	FBgn0082970	0.00696736350422329
FBgn0033074	FBgn0050272	0.00696399567128913
FBgn0035642	FBgn0050272	0.00696399567128913
FBgn0039647	FBgn0003375	0.00696163366336634
FBgn0028856	FBgn0003375	0.00696163366336634
FBgn0029979	FBgn0003375	0.00696163366336634
FBgn0033155	FBgn0266392	0.00695878062132393
FBgn0033443	FBgn0265311	0.00695764072349189
FBgn0039449	FBgn0053855	0.00695397825394515
FBgn0011205	FBgn0041103	0.00694948233679714
FBgn0040322	FBgn0053813	0.00694814806644745
FBgn0267420	FBgn0260996	0.00694683673284859
FBgn0032322	FBgn0034834	0.00694322951923322
FBgn0032553	FBgn0267898	0.00694242182828105
FBgn0019828	FBgn0261786	0.00694002640696112
FBgn0051274	FBgn0042187	0.00693939594210561
FBgn0053203	FBgn0042187	0.00693939594210561
FBgn0082923	FBgn0042187	0.00693939594210561
FBgn0029861	FBgn0042187	0.00693939594210561
FBgn0034580	FBgn0260393	0.00693847197145494
FBgn0036872	FBgn0265713	0.00693572871323437
FBgn0265585	FBgn0032839	0.00693328635090222
